id,parent_id,name,name_en,area
901004,9010,สำนักแต้ว,SAMNAK TAEO,
901005,9010,ทุ่งหมอ,THUNG MO,
901006,9010,ท่าโพธิ์,THA PHO,
901007,9010,ปาดังเบซาร์,PADANG BESAR,
901008,9010,สำนักขาม,SAMNAK KHAM,
901009,9010,เขามีเกียรติ,KHAO MI KIAT,
901101,9011,หาดใหญ่,HAT YAI,
901102,9011,ควนลัง,KHUAN LANG,
901103,9011,คูเต่า,KHU TAO,
901104,9011,คอหงส์,KHO HONG,
901105,9011,คลองแห,KHLONG HAE,
901107,9011,คลองอู่ตะเภา,KHLONG U TAPHAO,
901108,9011,ฉลุง,CHALUNG,
901111,9011,ทุ่งใหญ่,THUNG YAI,
901112,9011,ทุ่งตำเสา,THUNG TAM SAO,
901113,9011,ท่าข้าม,THA KHAM,
901114,9011,น้ำน้อย,NAM NOI,
901116,9011,บ้านพรุ,BAN PHRU,
901118,9011,พะตง,PHATONG,
901201,9012,นาหม่อม,NA MOM,
901202,9012,พิจิตร,PHICHIT,
901203,9012,ทุ่งขมิ้น,THUNG KHAMIN,
901204,9012,คลองหรัง,KHLONG RANG,
901301,9013,รัตภูมิ,RATTAPHUM,
901302,9013,ควนโส,KHUAN SO,
901303,9013,ห้วยลึก,HUAI LUEK,
901304,9013,บางเหรียง,BANG RIANG,
901401,9014,บางกล่ำ,BANG KLAM,
901402,9014,ท่าช้าง,THA CHANG,
901403,9014,แม่ทอม,MAE THOM,
901404,9014,บ้านหาร,BAN HAN,
901501,9015,ชิงโค,CHING KHO,
901502,9015,สทิงหม้อ,SATHING MO,
901503,9015,ทำนบ,THAMNOP,
901504,9015,รำแดง,RAM DAENG,
901505,9015,วัดขนุน,WAT KHANUN,
901506,9015,ชะแล้,CHALAE,
901507,9015,ปากรอ,PAK RO,
901508,9015,ป่าขาด,PA KHAT,
901509,9015,หัวเขา,HUA KHAO,
901510,9015,บางเขียด,BANG KHIAT,
901511,9015,ม่วงงาม,MUANG NGAM,
901601,9016,คลองหอยโข่ง,KHLONG HOI KHONG,
901602,9016,ทุ่งลาน,THUNG LAN,
901603,9016,โคกม่วง,KHOK MUANG,
901604,9016,คลองหลา,KHLONG LA,
910101,9101,พิมาน,PHIMAN,
910102,9101,คลองขุด,KHLONG KHUT,
910103,9101,ควนขัน,KHUAN KHAN,
910104,9101,บ้านควน,BAN KHUAN,
910105,9101,ฉลุง,CHALUNG,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910106,9101,เกาะสาหร่าย,KO SARAI,
910107,9101,ตันหยงโป,TANYONG PO,
910107,9101,ตันหยงโป,TANYONG PO,
910107,9101,ตันหยงโป,TANYONG PO,
910107,9101,ตันหยงโป,TANYONG PO,
910107,9101,ตันหยงโป,TANYONG PO,
910107,9101,ตันหยงโป,TANYONG PO,
910107,9101,ตันหยงโป,TANYONG PO,
910108,9101,เจ๊ะบิลัง,CHE BI LANG,
910108,9101,เจ๊ะบิลัง,CHE BI LANG,
910108,9101,เจ๊ะบิลัง,CHE BI LANG,
910109,9101,ตำมะลัง,TAM MALANG,
910109,9101,ตำมะลัง,TAM MALANG,
910109,9101,ตำมะลัง,TAM MALANG,
910110,9101,ปูยู,PUYU,
910110,9101,ปูยู,PUYU,
910110,9101,ปูยู,PUYU,
910110,9101,ปูยู,PUYU,
910110,9101,ปูยู,PUYU,
910111,9101,ควนโพธิ์,KHUAN PHO,
910112,9101,เกตรี,KETARI,
910201,9102,ควนโดน,KHUAN DON,
910202,9102,ควนสตอ,KHUAN SATO,
910203,9102,ย่านซื่อ,YAN SUE,
910204,9102,วังประจัน,WANG PRACHAN,
910301,9103,ทุ่งนุ้ย,THUNG NUI,
910302,9103,ควนกาหลง,KHUAN KALONG,
910303,9103,อุใดเจริญ,UDAI CHAROEN,
910401,9104,ท่าแพ,THA PHAE,
910402,9104,แป-ระ,PAE-RA,
910403,9104,สาคร,SAKHON,
910404,9104,ท่าเรือ,THA RUEA,
910501,9105,กำแพง,KAMPHAENG,
910502,9105,ละงู,LA-NGU,
910502,9105,ละงู,LA-NGU,
910502,9105,ละงู,LA-NGU,
910502,9105,ละงู,LA-NGU,
910503,9105,เขาขาว,KHAO KHAO,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910504,9105,ปากน้ำ,PAK NAM,
910505,9105,น้ำผุด,NAM PHUT,
910506,9105,แหลมสน,LAEM SON,
910506,9105,แหลมสน,LAEM SON,
910506,9105,แหลมสน,LAEM SON,
910506,9105,แหลมสน,LAEM SON,
910506,9105,แหลมสน,LAEM SON,
910601,9106,ทุ่งหว้า,THUNG WA,
910602,9106,นาทอน,NA THON,
910602,9106,นาทอน,NA THON,
910603,9106,ขอนคลาน,KHON KHLAN,
910603,9106,ขอนคลาน,KHON KHLAN,
910604,9106,ทุ่งบุหลัง,THUNG BU LANG,
910605,9106,ป่าแก่บ่อหิน,PA KAE BO HIN,
910701,9107,ปาล์มพัฒนา,PAM PHATTHANA,
910702,9107,นิคมพัฒนา,NIKHOM PHATTHANA,
920101,9201,ทับเที่ยง,THAP THIANG,
920104,9201,นาพละ,NA PHALA,
920105,9201,บ้านควน,BAN KHUAN,
920106,9201,นาบินหลา,NA BIN LA,
920107,9201,ควนปริง,KHUAN PRING,
920108,9201,นาโยงใต้,NA YONG TAI,
920109,9201,บางรัก,BANG RAK,
920110,9201,โคกหล่อ,KHOK LO,
920113,9201,นาโต๊ะหมิง,NA TO MING,
920114,9201,หนองตรุด,NONG TRUT,
920115,9201,น้ำผุด,NAM PHUT,
920117,9201,นาตาล่วง,NA TA LUANG,
920118,9201,บ้านโพธิ์,BAN PHO,
920119,9201,นาท่ามเหนือ,NA THAM NUEA,
920120,9201,นาท่ามใต้,NA THAM TAI,
920201,9202,กันตัง,KANTANG,
920202,9202,ควนธานี,KHUAN THANI,
920203,9202,บางหมาก,BANG MAK,
920204,9202,บางเป้า,BANG PAO,
920205,9202,วังวน,WANG WON,
920205,9202,วังวน,WANG WON,
920206,9202,กันตังใต้,KANTANG TAI,
920206,9202,กันตังใต้,KANTANG TAI,
920206,9202,กันตังใต้,KANTANG TAI,
920206,9202,กันตังใต้,KANTANG TAI,
920206,9202,กันตังใต้,KANTANG TAI,
920206,9202,กันตังใต้,KANTANG TAI,
920206,9202,กันตังใต้,KANTANG TAI,
920206,9202,กันตังใต้,KANTANG TAI,
920207,9202,โคกยาง,KHOK YANG,
920208,9202,คลองลุ,KHLONG LU,
920209,9202,ย่านซื่อ,YAN SUE,
920210,9202,บ่อน้ำร้อน,BO NAM RON,
920211,9202,บางสัก,BANG SAK,
920212,9202,นาเกลือ,NA KLUEA,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920213,9202,เกาะลิบง,KO LIBONG,
920214,9202,คลองชีล้อม,KHLONG CHI LOM,
920301,9203,ย่านตาขาว,YAN TA KHAO,
920302,9203,หนองบ่อ,NONG BO,
920303,9203,นาชุมเห็ด,NA CHUM HET,
920304,9203,ในควน,NAI KHUAN,
920305,9203,โพรงจระเข้,PHRONG CHORAKHE,
920306,9203,ทุ่งกระบือ,THUNG KRABUE,
920306,9203,ทุ่งกระบือ,THUNG KRABUE,
920307,9203,ทุ่งค่าย,THUNG KHAI,
920308,9203,เกาะเปียะ,KO PIA,
920401,9204,ท่าข้าม,THA KHAM,
920401,9204,ท่าข้าม,THA KHAM,
920401,9204,ท่าข้าม,THA KHAM,
920402,9204,ทุ่งยาว,THUNG YAO,
920403,9204,ปะเหลียน,PALIAN,
920404,9204,บางด้วน,BANG DUAN,
920407,9204,บ้านนา,BAN NA,
920407,9204,บ้านนา,BAN NA,
920407,9204,บ้านนา,BAN NA,
920409,9204,สุโสะ,SUSO,
920410,9204,ลิพัง,LI PHANG,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920411,9204,เกาะสุกร,KO SUKON,
920412,9204,ท่าพญา,THA PHAYA,
920413,9204,แหลมสอม,LAEM SOM,
920501,9205,บ่อหิน,BO HIN,
920501,9205,บ่อหิน,BO HIN,
920501,9205,บ่อหิน,BO HIN,
920501,9205,บ่อหิน,BO HIN,
920502,9205,เขาไม้แก้ว,KHAO MAI KAEO,
920503,9205,กะลาเส,KALASE,
920504,9205,ไม้ฝาด,MAI FAT,
920504,9205,ไม้ฝาด,MAI FAT,
920505,9205,นาเมืองเพชร,NA MUEANG PHET,
920601,9206,ห้วยยอด,HUAI YOT,
920602,9206,หนองช้างแล่น,NONG CHANG LAEN,
920605,9206,บางดี,BANG DI,
920606,9206,บางกุ้ง,BANG KUNG,
920607,9206,เขากอบ,KHAO KOP,
920608,9206,เขาขาว,KHAO KHAO,
920609,9206,เขาปูน,KHAO PUN,
920610,9206,ปากแจ่ม,PAK CHAEM,
920611,9206,ปากคม,PAK KHOM,
920614,9206,ท่างิ้ว,THA NGIO,
920615,9206,ลำภูรา,LAMPHURA,
920616,9206,นาวง,NA WONG,
920617,9206,ห้วยนาง,HUAI NANG,
920619,9206,ในเตา,NAI TAO,
920620,9206,ทุ่งต่อ,THUNG TO,
920621,9206,วังคีรี,WANG KHIRI,
920701,9207,เขาวิเศษ,KHAO WISET,
920702,9207,วังมะปราง,WANG MAPRANG,
920703,9207,อ่าวตง,AO TONG,
920704,9207,ท่าสะบ้า,THA SABA,
920705,9207,วังมะปรางเหนือ,WANG MAPRANG NUEA,
920801,9208,นาโยงเหนือ,NA YONG NUEA,
920802,9208,ช่อง,CHONG,
920803,9208,ละมอ,LAMO,
920804,9208,โคกสะบ้า,KHOK SABA,
920805,9208,นาหมื่นศรี,NA MUEN SI,
920806,9208,นาข้าวเสีย,NA KHAO SIA,
920901,9209,ควนเมา,KHUAN MAO,
920902,9209,คลองปาง,KHLONG PANG,
920903,9209,หนองบัว,NONG BUA,
920904,9209,หนองปรือ,NONG PRUE,
920905,9209,เขาไพร,KHAO PHRAI,
921001,9210,หาดสำราญ,HAT SAMRAN,
921002,9210,บ้าหวี,BA WI,
921003,9210,ตะเสะ,TASE,
921003,9210,ตะเสะ,TASE,
930101,9301,คูหาสวรรค์,KHUHA SAWAN,
930103,9301,เขาเจียก,KHAO CHIAK,
930104,9301,ท่ามิหรำ,THA MIRAM,
930105,9301,โคกชะงาย,KHOK CHA-NGAI,
930106,9301,นาท่อม,NA THOM,
930107,9301,ปรางหมู่,PRANG MU,
930108,9301,ท่าแค,THA KHAE,
930109,9301,ลำปำ,LAMPAM,
930110,9301,ตำนาน,TAMNAN,
930111,9301,ควนมะพร้าว,KHUAN MAPHRAO,
930112,9301,ร่มเมือง,ROM MUEANG,
930113,9301,ชัยบุรี,CHAI BURI,
930114,9301,นาโหนด,NA NOT,
930115,9301,พญาขัน,PHAYA KHAN,
930201,9302,กงหรา,KONG RA,
930202,9302,ชะรัด,CHARAT,
930203,9302,คลองเฉลิม,KHLONG CHALOEM,
930204,9302,คลองทรายขาว,KHLONG SAI KHAO,
930205,9302,สมหวัง,SOMWANG,
930301,9303,เขาชัยสน,KHAO CHAISON,
930302,9303,ควนขนุน,KHUAN KHANUN,
930305,9303,จองถนน,CHONG THANON,
930306,9303,หานโพธิ์,HAN PHO,
930307,9303,โคกม่วง,KHOK MUANG,
930401,9304,แม่ขรี,MAE KHRI,
930402,9304,ตะโหมด,TAMOT,
930403,9304,คลองใหญ่,KHLONG YAI,
930501,9305,ควนขนุน,KHUAN KHANUN,
930502,9305,ทะเลน้อย,THALE NOI,
930504,9305,นาขยาด,NA KHAYAT,
930505,9305,พนมวังก์,PHANOM WANG,
930506,9305,แหลมโตนด,LAEM TANOT,
930508,9305,ปันแต,PANTAE,
930509,9305,โตนดด้วน,TANOT DUAN,
930510,9305,ดอนทราย,DON SAI,
930511,9305,มะกอกเหนือ,MAKOK NUEA,
930512,9305,พนางตุง,PHANANG TUNG,
930513,9305,ชะมวง,CHAMUANG,
930516,9305,แพรกหา,PHRAEK HA,
930601,9306,ปากพะยูน,PAK PHAYUN,
930602,9306,ดอนประดู่,DON PRADU,
930603,9306,เกาะนางคำ,KO NANG KHAM,
930603,9306,เกาะนางคำ,KO NANG KHAM,
930603,9306,เกาะนางคำ,KO NANG KHAM,
930604,9306,เกาะหมาก,KO MAK,
930604,9306,เกาะหมาก,KO MAK,
930605,9306,ฝาละมี,FA LAMI,
930605,9306,ฝาละมี,FA LAMI,
930606,9306,หารเทา,HAN THAO,
930607,9306,ดอนทราย,DON SAI,
930701,9307,เขาย่า,KHAO YA,
930702,9307,เขาปู่,KHAO PU,
930703,9307,ตะแพน,TAPAEN,
930801,9308,ป่าบอน,PA BON,
930802,9308,โคกทราย,KHOK SAI,
930803,9308,หนองธง,NONG THONG,
930804,9308,ทุ่งนารี,THUNG NARI,
930806,9308,วังใหม่,WANG MAI,
930901,9309,ท่ามะเดื่อ,THA MADUEA,
930902,9309,นาปะขอ,NA PAKHO,
930903,9309,โคกสัก,KHOK SAK,
931001,9310,ป่าพะยอม,PA PHAYOM,
931002,9310,ลานข่อย,LAN KHOI,
931003,9310,เกาะเต่า,KO TAO,
